DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
19-Sep-08,251.716,105.961,167.48,11.7,37.13,84.24,70.3,52.1,2551.19,369110.04,3.38
20-Sep-08,245.816,106.015,166.58,14,44.89,79.23,76.73,47.04,3605.75,515386.04,3.84
21-Sep-08,245.887,105.994,166.34,12.63,41.21,79.55,72.97,46.45,2858.81,407044.88,4.01
22-Sep-08,242.49,106.039,166.23,14.49,45.31,76.26,77.7,44.1,2846.55,405957.52,11.72
23-Sep-08,241.212,106.048,165.77,14.17,46.18,75.44,77.73,43.17,3652.8,520319.29,14.31
24-Sep-08,239.903,106.049,165.25,14.59,46.38,74.65,77.64,42.38,3629.3,514831.95,5.09
25-Sep-08,240.836,106.013,164.54,13.87,44.15,76.3,76.4,44.12,3389.78,509447.83,14.28
26-Sep-08,237.613,106.048,164.53,14.33,46.81,73.09,76.39,40.83,3575.59,507353.58,19.4
27-Sep-08,239.53,106.03,164.52,13.19,43.37,75.01,72.71,42.79,3174.51,456679.24,29.46
28-Sep-08,238.215,106.032,164.21,13.6,45.03,74,76.38,41.87,3371.21,481430.17,12.32
29-Sep-08,236.522,106.046,164.05,13.93,46.55,72.47,76.91,40.22,3512.44,497305.01,6.57
30-Sep-08,236.111,106.053,164.05,14.03,46.62,72.06,77.32,39.9,3627.46,518528.16,5.1
1-Oct-08,235.135,106.064,164.01,14.16,47.29,71.12,77.64,38.81,3606.89,511855.53,5.03
2-Oct-08,234.697,106.063,163.75,14.02,47.31,70.94,77.3,38.63,3319.85,470881.4,10.71
3-Oct-08,234.165,106.062,163.42,13.83,47.35,70.75,76.34,38.45,3593.88,509508.63,10.79
4-Oct-08,241.525,105.955,164.49,11.02,36.55,77.03,64.93,45.14,2463.91,360305.75,8.66
5-Oct-08,233.892,106.044,163.27,12.82,47.06,70.62,75.26,38.39,3377.17,477920.15,10.57
6-Oct-08,242.246,105.921,163.31,10.83,36.35,78.94,70,47.63,2126.84,295620.76,6.76
7-Oct-08,239.516,105.951,162.37,11.83,40.82,77.15,71.83,45.63,2726.28,387130.02,16.66
8-Oct-08,239.485,105.951,162.41,12.02,40.83,77.07,73.18,45.5,2719.29,386724.08,22.76
9-Oct-08,239.48,105.951,162.3,12.09,40.83,77.18,73.14,45.62,2713.82,385383.83,30.62
10-Oct-08,239.417,105.952,162.2,11.96,40.85,77.22,71.59,45.68,2720.48,387183.99,18.72
11-Oct-08,239.167,105.952,162.23,11.82,40.92,76.94,71.77,45.24,2739.75,390609.12,32
12-Oct-08,238.341,105.972,162.54,12.31,41.85,75.8,73.33,44.15,2824.96,400414.75,26.98
13-Oct-08,238.302,105.968,162.36,12.26,41.79,75.94,73.36,44.27,2827.75,399786.56,23.65
14-Oct-08,238.36,105.971,162.44,12.28,41.79,75.92,74.73,44.26,2829.21,399679.55,11.49
15-Oct-08,238.336,105.974,162.25,12.27,41.85,76.09,73.77,44.44,2825.33,400424.47,23.56
16-Oct-08,238.346,105.975,162.31,12.15,41.83,76.04,74.11,44.35,2825.29,400175.17,23.56
17-Oct-08,238.306,105.974,162.27,12.13,41.83,76.03,73.97,44.35,2832.05,400158.56,23.6
18-Oct-08,235.449,105.988,163.44,10.87,43.58,72.01,70.13,39.9,2520.4,359282.43,23.57
19-Oct-08,239.876,105.975,162.71,11.93,40.27,77.17,72.05,45.5,2714.13,382645.81,23.73
20-Oct-08,240.737,105.95,162.29,11.45,39.72,78.45,69.86,46.95,2664.34,377857.96,23.42
21-Oct-08,241.078,105.951,162.37,11.5,39.55,78.71,71,47.2,2653.43,375509.76,10.95
22-Oct-08,234.771,106.046,162.72,11.31,46.55,72.05,74.77,39.88,3420.75,489181.7,35.62
23-Oct-08,235.276,106.061,162.78,13.27,45.95,72.49,73.33,40.4,3363.1,479918.14,23.31
24-Oct-08,234.731,106.074,162.89,13.41,46.55,71.84,73.31,39.65,3426.21,490793.77,30.77
25-Oct-08,234.09,106.094,163.03,13.52,47.31,71.06,72.75,38.8,3524.62,504092.19,10.84
26-Oct-08,233.665,106.112,163.38,13.81,47.94,70.28,75.27,37.89,3836.99,547535.29,12.84
27-Oct-08,233.867,106.118,163.46,13.81,47.8,70.41,76.26,37.95,3622.02,526226.21,22.31
28-Oct-08,234.185,106.121,163.45,13.83,47.52,70.74,75.58,38.38,3728.48,534003.01,25.29
29-Oct-08,238.978,106.066,163.85,12.46,40.56,75.13,72.03,43.09,2822.93,405404.94,21.71
30-Oct-08,235.708,106.088,163.24,12.93,46.26,72.46,76,40.24,3471.47,494825.96,20.8
31-Oct-08,234.494,106.097,163.2,13.6,46.82,71.3,76.64,39.06,3515.61,499794.46,32.77
1-Nov-08,238.283,106.053,164.15,12.41,41.04,74.13,72.01,42.03,2758.29,388670.4,32.64
2-Nov-08,230.617,106.134,164.82,12.81,54.14,65.8,75.95,33.29,4443.46,632394.03,27.92
3-Nov-08,224.533,106.257,166.69,14.77,63.6,57.84,78.49,25.24,4938.78,720457.16,31.25
4-Nov-08,223.53,106.291,167.2,14.92,65.91,56.33,79.23,23.48,5124.32,738155.43,19.71
5-Nov-08,222.953,106.309,166.99,14.81,66.82,55.96,78.21,23.08,5188.07,734342.85,31.66
6-Nov-08,222.612,106.318,166.78,14.6,67.28,55.84,76.15,22.94,5204.11,746222.61,38.19
7-Nov-08,221.626,106.342,167.35,14.58,70.74,54.27,76.21,21.3,5136.25,728626.38,42.63
8-Nov-08,221.658,106.353,167.34,14.64,70.76,54.32,77.01,21.33,5141.34,730423.46,38.32
9-Nov-08,221.997,106.361,167.26,14.7,69.84,54.73,76.38,21.74,5114.03,725814.65,41.55
10-Nov-08,222.583,106.363,167.06,14.72,68.2,55.52,76.43,22.56,5059.68,719057.67,35.41
11-Nov-08,222.715,106.371,167.16,14.75,68.21,55.56,77.59,22.59,5076.6,720765.9,12.33
12-Nov-08,222.86,106.378,167.56,14.91,68.2,55.3,79.11,22.32,5065.13,722185.08,42.31
13-Nov-08,222.987,106.385,167.36,14.91,68.24,55.63,77.91,22.66,5083.98,723021.25,15.15
14-Nov-08,223.157,106.393,167.37,14.88,68.27,55.79,76.95,22.8,5106.19,726187.77,13.06
15-Nov-08,223.43,106.398,167.46,14.89,67.78,55.97,77.97,22.99,5097.33,725355.82,11.84
16-Nov-08,223.445,106.401,167.58,14.9,67.73,55.87,78.65,22.9,5082.14,724024.78,12.9
17-Nov-08,223.517,106.406,167.41,14.89,66.34,56.11,77.22,23.14,5076.81,723171.46,12.06
18-Nov-08,223.428,106.408,167.47,14.81,67.76,55.96,78.49,22.97,5074.4,724334.15,8.95
19-Nov-08,221.755,106.414,167.9,14.72,72.56,53.86,78.96,20.77,5223.41,744775.94,19.66
20-Nov-08,222.21,106.418,167.63,14.73,70.35,54.58,78.51,21.56,5116.54,729920.52,12.95
21-Nov-08,228.074,106.338,167.7,12.15,60.75,60.37,72.88,27.23,3553.89,505370.49,733.65
22-Nov-08,223.64,106.423,167.59,14.86,67.75,56.05,78.06,22.6,5033.51,721488.52,683.38
23-Nov-08,226.084,106.395,166.52,14.88,62.85,59.56,77.16,26.14,4831.15,687856.3,94.51
24-Nov-08,224.082,106.41,167.13,14.85,65.97,56.95,78.42,23.74,4971.19,715583.37,64.55
25-Nov-08,223.72,106.432,167.7,14.99,67.97,56.02,78.68,22.76,5062.55,726974.27,172.17
26-Nov-08,223.325,106.453,168.21,15.1,70.48,55.11,78.62,21.77,5145.94,739602.33,20.89
27-Nov-08,223.083,106.471,168.5,15.06,72.36,54.58,76.73,21.18,5200.4,750704.44,50.65
28-Nov-08,243.631,106.256,165.05,13.06,42.02,78.58,72.35,45.61,2897.09,398090.95,7.2
29-Nov-08,230.675,106.389,168.03,13.89,62.31,62.64,77.03,29.43,4853.4,706715.58,47.53
30-Nov-08,225.876,106.496,169.78,15.57,70.25,56.09,79.68,22.64,5255.58,756828.7,15.29
1-Dec-08,228.741,106.486,169.4,15.39,66.29,59.34,78.81,25.98,5095.38,738451.22,19.19
2-Dec-08,228.337,106.505,170.56,15.3,70.5,57.78,79.04,24.34,5276.15,763664.01,39.71
3-Dec-08,227.373,106.536,170.58,15.86,70.11,56.79,79.84,23.28,5333.02,771333.77,38.29
4-Dec-08,227.922,106.545,170.24,15.73,69.74,57.69,77.05,24.19,5434.56,783688.84,34.59
5-Dec-08,230.111,106.536,169.73,15.63,65.06,60.38,76.77,27.02,5209.39,749252.75,38.45
6-Dec-08,230.258,106.546,170.74,16.01,66.46,59.52,79.87,26.08,5292.17,764102.01,37.98
7-Dec-08,231.712,106.541,171.29,16.19,66.67,60.42,78.69,26.96,5322.5,770155.23,32.79
8-Dec-08,233.127,106.533,171.11,16.25,64.09,62.01,78.76,28.6,5241.8,715215.81,37.96
9-Dec-08,233.027,106.529,171.34,16.27,64.53,61.68,79.71,28.25,5277.55,730268.11,14.07
10-Dec-08,233.361,106.536,171.49,16.31,64.69,61.87,79.32,28.43,5286.4,766437.14,13.13
11-Dec-08,235.819,106.516,170.85,16.18,61.64,64.97,77.32,31.69,5126.1,740304.81,16.66
12-Dec-08,234.939,106.53,171.17,16.25,62.65,63.77,77.43,30.4,5239.81,757727.37,22.64
13-Dec-08,235.414,106.537,171.41,16.14,62.67,64,75.88,30.62,5281.86,760767.37,15.57
14-Dec-08,236.036,106.545,171.79,16.29,62.66,64.25,76.39,30.85,5302.74,766323.87,49.33
15-Dec-08,236.534,106.551,172.05,16.5,62.79,64.49,77.84,31.08,5270.91,770084.76,14.11
16-Dec-08,236.966,106.56,172.45,16.6,63.25,64.51,77.47,31.05,5300.99,777260.85,49.13
17-Dec-08,237.538,106.567,173.02,16.81,63.26,64.52,78.28,31,5338.2,782191.24,62.46
18-Dec-08,238.352,106.574,173.42,16.91,63.25,64.94,77.6,31.41,5377.18,785912.44,55.57
19-Dec-08,238.973,106.58,173.81,17.1,63.32,65.16,78.3,31.61,5386.94,787881.9,66.9
20-Dec-08,239.685,106.586,174.4,17.1,63.35,65.28,79.2,31.71,5417.44,793711.5,67.1
21-Dec-08,240.388,106.592,174.62,17.27,63.37,65.77,78.29,32.18,5472.22,797067.75,64.78
22-Dec-08,241.117,106.598,175.34,17.52,63.35,65.78,80.29,32.18,5497.25,800167.39,67.55
23-Dec-08,241.976,106.602,175.56,17.73,63.09,66.42,80.22,32.81,5513.05,801712.54,13.72
24-Dec-08,243.004,106.603,175.98,17.92,62.44,67.02,80.92,33.43,5508.26,800808.31,14.33
25-Dec-08,243.919,106.605,175.84,17.93,62.04,68.08,80.19,34.52,5491.41,799405.17,14.25
26-Dec-08,244.821,106.606,176.18,18.02,61.76,68.64,80.28,35.07,5497.48,799580.3,19.87
27-Dec-08,245.572,106.609,176.92,18.15,60.5,68.65,80.93,35.03,5571.07,813070.51,21.6
28-Dec-08,246.561,106.609,177.01,18.18,61.28,69.55,80.22,35.95,5495.65,801585.71,14.83
29-Dec-08,247.325,106.612,177.3,18.16,61.2,70.03,79.66,36.42,5507.18,802974.49,14.73
30-Dec-08,248.078,106.615,177.7,18.41,61.22,70.38,80.21,36.74,5527.55,806227.12,17.39
31-Dec-08,248.826,106.618,178.39,18.65,61.22,70.44,80.99,36.76,5547.46,809027.45,14.63
1-Jan-09,249.771,106.617,178.75,18.62,60.63,71.02,81.06,37.35,5556.56,808293.14,40.59
2-Jan-09,250.677,106.617,178.97,18.67,60.22,71.71,80.95,38.05,5555.73,806595.59,13.35
3-Jan-09,250.936,106.614,179.17,18.63,60.3,71.77,80.97,38.08,5727.05,835981.33,88.28
4-Jan-09,250.576,106.608,179.27,18.6,60.7,71.3,80.9,37.6,5589.89,809542.5,13
5-Jan-09,250.815,106.621,179.77,18.76,61.31,71.05,80.73,37.31,5629.04,815241.45,25.94
6-Jan-09,250.894,106.342,172.96,16.31,51.61,77.94,74.77,44.56,4672.3,681103.67,26.6
13-Jan-09,257.556,105.227,174.82,18.67,51.45,82.74,79.69,49.58,5110.2,731457.26,43.64
14-Jan-09,260.667,106.576,179.31,19.1,52.77,81.36,81.1,48.08,5267.76,753891.01,36.62
15-Jan-09,261.669,106.574,178.83,18.84,52.01,82.84,78.97,49.64,4526.49,651055.3,0
16-Jan-09,262.387,106.576,178.87,18.57,51.77,83.51,77.79,50.32,4385,630121.77,0
17-Jan-09,264.159,106.565,178.69,18.47,50.14,85.47,77.76,52.34,4234.92,619822.14,0
18-Jan-09,263.941,106.58,179.3,18.73,51.3,84.64,78.37,51.44,4352.4,627030.71,0
19-Jan-09,264.029,106.594,179.76,19.03,51.79,84.26,77.96,51.02,4426.35,635623.25,0
20-Jan-09,265.177,106.59,179.63,19.03,50.83,85.55,78.58,52.38,4298.53,618234.01,0
21-Jan-09,266.663,106.581,179.6,18.63,47.85,87.07,77.34,54.01,4123.6,593845.29,0
22-Jan-09,266.423,106.578,180.25,17.21,49.87,86.17,76.23,53.08,4350.84,671065.62,0
23-Jan-09,265.456,106.599,180.73,18.88,51.99,84.73,79.72,51.46,4499.42,646277.88,0
24-Jan-09,266.077,106.605,180.89,19.1,51.81,85.18,79.98,51.86,4473.36,653051.12,0
25-Jan-09,266.583,106.616,181.1,19.04,51.79,85.48,79.34,52.19,4494.66,644232.7,0
26-Jan-09,267.38,106.618,181.14,18.94,51.39,86.24,79.37,53,4425.1,635968.99,0
27-Jan-09,267.932,106.619,181.3,19.04,51.34,86.64,79.23,53.41,4425.36,636018.24,0
28-Jan-09,267.256,106.635,182.54,19.39,53.13,84.72,80.72,51.35,4967.11,720844.61,0
29-Jan-09,264.552,106.665,183.93,19.55,56.46,80.62,80.42,47.03,5586.1,823507.19,0
30-Jan-09,267.99,106.609,181.24,18.77,51.03,86.75,78.75,53.58,4398.31,629755.99,0
31-Jan-09,268.414,106.611,181.48,18.78,51.04,86.93,78.42,53.78,4388.45,629043.83,0
1-Feb-09,267.333,106.639,182.77,19.16,53.21,84.56,79.2,51.22,5224.6,756467.15,0
2-Feb-09,268.745,106.618,181.91,18.96,51.13,86.84,78.65,53.65,4401.95,629466.87,0
3-Feb-09,269.177,106.62,182.01,18.94,51.15,87.17,78.08,53.95,4422.08,631333.12,0
4-Feb-09,266.807,106.677,184.25,19.52,55.02,82.56,80.89,48.99,5437.81,799783.2,0
5-Feb-09,269.252,106.62,182.49,19.34,51.28,86.76,81.41,53.5,4487.91,640815.2,0
6-Feb-09,269.522,106.623,182.59,19.37,51.33,86.94,81.21,53.66,4430.31,635863.05,0
7-Feb-09,271.944,106.604,181.87,19.1,47.93,90.07,80.21,57.03,2738.23,391983.48,0
8-Feb-09,270.941,106.628,183.49,18.69,51.28,87.45,81.02,54.15,4189.32,596270.8,0
9-Feb-09,274.47,106.58,182.13,19.25,47.63,92.34,80.57,59.35,4258.6,607654.22,0
10-Feb-09,271.884,106.622,183.3,19.93,50.58,88.59,81.56,55.35,4393,656412.53,0
11-Feb-09,272.014,106.631,183.57,19.97,50.85,88.44,81.45,55.21,4431.4,636708.15,0
12-Feb-09,272.425,106.636,183.78,19.91,50.87,88.64,81.47,55.41,4498.08,640120.28,0
13-Feb-09,275.662,106.591,183.41,17.64,45.49,92.25,78.17,60.04,3944.99,559545.04,0
14-Feb-09,273.914,106.625,183.44,19.82,49.79,90.47,80.73,57.38,4330.62,611414.35,0
15-Feb-09,275.2,106.608,183.25,19.86,48.76,91.95,81.11,58.94,4221.09,600565.2,0
16-Feb-09,276.118,106.612,184.03,18.47,47.31,92.09,79.58,59.08,4056.66,575668.79,0
17-Feb-09,274.275,106.651,184.59,20.21,50.82,89.68,81.63,56.45,4479.41,637411.19,0
18-Feb-09,275.126,106.645,184.6,20.45,50.25,90.52,82.1,57.35,4436.07,629921.35,0
19-Feb-09,275.62,106.646,184.79,20.38,50.18,90.83,82.23,57.65,4434.21,628408.69,0
20-Feb-09,275.99,106.651,184.89,20.33,50.23,91.1,81.61,57.93,4439.64,628914.98,0
21-Feb-09,283.525,106.523,182.57,17.11,41.99,100.95,76.22,68.07,3876.08,553168.07,0
22-Feb-09,277.312,106.662,185.65,20.3,50.34,91.67,81.77,58.44,4535.89,643689.28,0
23-Feb-09,277.706,106.666,185.85,20.52,50.28,91.86,82.11,58.64,4498.48,636958.83,0
24-Feb-09,278.002,106.67,185.92,20.34,50.33,92.08,81.91,58.85,4487.34,639993.12,0
25-Feb-09,281.634,106.619,184.85,18.07,45.4,96.79,77.04,63.9,4036.23,576610.74,0
26-Feb-09,279.868,106.67,186.11,18.23,49.46,93.75,81.26,60.6,4421.95,630101.22,0
27-Feb-09,280.483,106.669,186.17,18.98,49.2,94.32,82.05,61.19,4359.66,623044.76,0
28-Feb-09,280.684,106.677,186.16,19.03,49.41,94.53,81.19,61.38,4433.4,628757.88,0
1-Mar-09,280.736,106.69,186.47,19.08,49.86,94.26,80.31,61.06,4448.63,635769.65,0
2-Mar-09,280.419,106.709,187.38,19.4,50.76,93.04,81.07,59.71,4592.63,653793.66,0
3-Mar-09,280.914,106.713,187.25,19.35,49.47,93.66,80.38,60.35,4638.29,658569.56,0
4-Mar-09,281.558,106.704,187,18.93,49.9,94.56,79.28,61.32,4474.26,634593.69,0
5-Mar-09,283.357,106.688,187.14,16.07,47.96,96.22,79.64,63.26,2440.8,347737.77,0
6-Mar-09,286.416,106.632,185.96,16.15,45.17,100.45,79.8,67.58,4366.16,624325.51,0
7-Mar-09,293.23,106.489,182.23,15.54,39.79,111,76.8,78.63,3360.6,481718.95,0
8-Mar-09,286.874,106.58,185.46,16.07,46,101.41,77.1,68.48,4021.37,577222.95,0
9-Mar-09,276.897,106.799,190.71,13.81,55.06,86.19,81.44,52.33,4197.14,607750.29,0
10-Mar-09,277.642,106.774,190.59,13.64,55.15,87.06,82.13,53.28,4692.91,653842.25,0
11-Mar-09,283.715,106.624,185.8,14.4,43.7,97.92,76.76,64.66,5414.32,755859.5,0
12-Mar-09,276.295,106.693,186.98,15.76,52.28,89.31,80.82,56.31,4870.32,680830.68,0
13-Mar-09,276.741,106.662,187.61,15.46,45.52,89.13,80.08,56.13,3676.71,529095.17,0
15-Mar-09,294.426,104.914,216.3,1.45,32.5,78.13,20.08,68.01,613.72,84479.94,0
16-Mar-09,290.408,105.89,205.13,4.88,36.1,85.28,49.37,59.01,1409.33,193531.67,0
18-Mar-09,270.117,106.481,181.09,8.22,47.34,89.03,74.38,56.79,3449.39,483223.53,0
19-Mar-09,265.693,106.576,180.54,12.56,50.71,85.15,80.43,52.79,4321.87,604989.14,0
20-Mar-09,261.606,105.868,179.02,12.98,51.37,82.59,79.13,50.42,4217.85,588504.63,0
21-Mar-09,259.886,106.546,180.48,13.26,53.82,79.4,81.4,46.9,4440.66,620587.39,0
22-Mar-09,258.143,106.521,179.64,12.98,53.94,78.51,81.14,46.03,4437.68,619261.41,0
23-Mar-09,256.314,106.494,178.77,12.64,53.95,77.55,80.73,45.08,4418.22,605817.49,0
24-Mar-09,254.476,106.47,177.82,12.31,53.98,76.65,80.41,44.23,4353.47,607634.39,0
25-Mar-09,257.13,106.437,175.44,11.9,45.01,81.69,76.92,50,723.91,103202.39,0
30-Mar-09,275.054,105.977,176.32,1.36,25.94,98.73,47.61,65.98,456.47,55070.07,0
31-Mar-09,253.872,106.478,179.59,7.99,56.99,74.28,77.54,41.31,4922,716135.31,0
1-Apr-09,250.437,106.536,180.44,11.06,60.95,70,81.07,36.9,5287.84,747833.27,0
2-Apr-09,249.588,106.546,179.75,11.7,60.99,69.84,80.53,36.76,5144.72,719978.39,0
3-Apr-09,250.845,106.513,178.11,11.83,57.46,72.73,80.01,39.88,4733.54,667776.21,0
4-Apr-09,251.415,106.484,177.24,11.85,55.71,74.17,79.87,41.46,4497.69,635782.47,0
5-Apr-09,250.842,106.478,177.18,11.77,55.81,73.67,78.95,40.94,4536,640609.76,0
6-Apr-09,245.277,106.548,179.84,11.91,65.2,65.44,80.06,32.23,5544.62,807878.22,22.28
7-Apr-09,242.581,106.569,179.67,11.7,68.01,62.91,79.32,29.62,5677.96,824316.37,54.68
8-Apr-09,243.595,106.531,177.35,11.48,62.48,66.24,79.36,33.24,5143.67,712608.59,118.27
9-Apr-09,243.26,106.512,176.69,11.4,61.48,66.57,80.11,33.62,5237.66,728732.91,65.57
10-Apr-09,239.166,106.555,177.95,11.27,68.53,61.22,79.51,28.02,5605.38,795763.72,51.33
11-Apr-09,237.077,106.561,177.46,11.16,70.54,59.62,80.18,26.4,5595.21,796029.24,79.47
12-Apr-09,235.703,106.556,176.5,11.08,69.87,59.21,80.63,26.06,5377.85,745573.29,79.43
13-Apr-09,235.739,106.532,174.93,10.94,65.97,60.8,80.68,27.81,4985.07,684272.8,97.46
14-Apr-09,234.746,106.534,174.35,10.79,66.22,60.39,80.41,27.42,4997.55,682920.04,33.37
15-Apr-09,232.979,106.547,174.45,10.66,69.28,58.53,80.43,25.1,5316.56,782449.82,21.98
16-Apr-09,233.305,106.524,173.02,10.56,65.14,60.28,80.3,27.28,5112.74,703143.19,29.65
17-Apr-09,233.172,106.506,172.25,10.4,63.18,60.92,80.4,28.17,4838.54,655222.86,32.07
18-Apr-09,230.505,106.528,172.93,10.3,68.56,57.58,80.57,24.65,5271.47,727181.94,23.75
19-Apr-09,226.609,106.566,174.08,10.26,80.99,52.53,80.32,19.35,5613.54,782955.38,20.22
20-Apr-09,228.987,106.526,171.47,10.31,67.53,57.52,80.29,24.72,4906.23,663644.34,30.71
21-Apr-09,228.741,106.508,170.31,14.14,65.61,58.43,78.88,25.71,4845.36,653196.02,32.8
22-Apr-09,235.192,106.424,169.41,16.54,54.95,65.78,77.3,33.73,4018.17,554652.07,93.21
23-Apr-09,228.112,106.49,169.59,17.37,64.5,58.53,78.69,25.88,4752.83,642693.53,33.86
24-Apr-09,226.984,106.491,169.29,17.26,65.47,57.69,78.64,25.03,4789.55,645290.77,37.03
25-Apr-09,225.858,106.494,169.24,17.24,66.65,56.62,78.84,23.94,4813.6,649841.02,39.73
26-Apr-09,224.697,106.496,168.98,17.15,68.01,55.71,78.95,23,4855.76,652520.57,35.8
27-Apr-09,223.767,106.498,168.85,17.03,69.1,54.92,78.95,22.19,4871.19,656676.51,46.62
28-Apr-09,223.472,106.501,168.82,17.09,67.68,54.65,79.74,21.92,4882.81,658770.26,92.83
29-Apr-09,223.285,106.505,168.66,17.01,69.12,54.63,79.38,21.92,4842.11,654544.21,37.07
30-Apr-09,223.26,106.512,168.6,16.96,67.72,54.66,79.32,21.98,4860.46,658250.04,37.1
1-May-09,223.348,106.519,168.55,16.89,69.17,54.8,78.79,22.12,4860.67,655718.05,34.79
2-May-09,223.711,106.523,168.65,16.98,68.27,55.06,78.83,22.37,4814.28,651353.2,29.64
3-May-09,223.826,106.528,168.78,17.02,68.19,55.04,79.6,22.35,4812.61,651463.54,37.06
4-May-09,230.292,106.526,168.32,17.03,46.85,61.98,79.26,29.7,438.93,54731.12,2.95
6-May-09,232.681,106.376,169.48,11.73,55.13,63.2,70.23,31.74,3551.6,481765.16,23.83
7-May-09,229.448,106.508,168.73,16.08,61.37,60.72,75.3,28.17,4446.68,633204.31,173.14
8-May-09,226.761,106.541,169.24,16.94,65.69,57.52,76.88,24.84,4815.42,648869.14,141.88
9-May-09,226.272,106.556,169.69,17.26,67.31,56.58,77.67,23.84,4805.75,659613.79,135.39
10-May-09,226.443,106.57,170.38,17.52,67.72,56.06,80.17,23.3,4892.7,663299.95,34.22
11-May-09,227.953,106.563,170.03,17.64,64.74,57.92,80.27,25.24,4810.91,652508.75,21.28
12-May-09,228.739,106.563,170.06,17.77,63.69,58.68,80.47,26.05,4771.11,649888.85,23.48
13-May-09,230.262,106.557,170.67,18.02,62.42,59.6,80.58,27,4684.63,640887.43,16.65
14-May-09,230.692,106.56,170.92,18.08,62.84,59.77,80.23,27.13,4712.31,645462.5,116.45
15-May-09,231.128,106.569,170.94,17.88,62.84,60.19,78.49,27.55,4733.92,650506.74,94.28
16-May-09,231.609,106.576,171.1,17.82,62.84,60.51,77.42,27.86,4741.22,653196.82,116.56
17-May-09,232.096,106.582,171.36,17.78,62.86,60.74,78.1,28.07,4745.17,654569.23,116.62
18-May-09,232.579,106.588,171.68,17.88,62.89,60.9,79.7,28.22,5227.04,722111.07,116.61
19-May-09,233.025,106.593,171.85,17.97,62.91,61.18,79.73,28.48,5013.35,693436.04,139.51
20-May-09,233.546,106.597,172.12,18.09,62.73,61.43,80.26,28.73,5010.5,692348.1,139.03
21-May-09,234.077,106.602,172.48,18.2,62.65,61.6,80.63,28.86,5030.59,693069.75,143.08
22-May-09,234.671,106.606,173,18.29,62.39,61.67,81.26,28.92,5037.15,691705.39,138.66
23-May-09,237.007,106.589,172.35,18.33,58.78,64.65,80.82,32.08,4796.2,658095.21,131.68
24-May-09,237.884,106.584,172.41,18.28,58.24,65.48,80.22,32.92,4763.66,653571.72,141.15
25-May-09,237.763,106.596,172.88,18.31,59.56,64.89,80.18,32.23,4851.33,666995.5,127.75
26-May-09,237.806,106.528,173.36,18.42,60.24,64.44,80.93,31.71,4911.6,674398.65,136.37
27-May-09,238.497,106.611,173.84,18.32,60.35,64.65,79.73,31.89,4925.85,676599.55,130.51
28-May-09,238.98,106.615,174.41,18.42,60.6,64.57,81.26,31.81,4940.31,679290.39,145.28
29-May-09,238.028,106.636,175.26,18.54,63.95,62.77,81.2,29.83,5096.84,728393.23,144.64
30-May-09,236.207,106.659,176.28,18.55,67.88,59.93,81.46,26.9,5406.74,745582.69,177.4
31-May-09,235.94,106.654,176.22,18.58,67.9,59.72,81.82,26.68,5389.94,744217.56,176.6
1-Jun-09,235.151,106.654,176.54,18.52,69.23,58.61,82.08,25.51,5469.32,755886.22,181.97
2-Jun-09,234.756,106.659,176.59,18.37,69.95,58.17,81.74,25.05,5497.96,758527.94,85.02
3-Jun-09,234.194,106.655,176.37,18.16,70.39,57.82,81.31,24.71,5888.69,804359.19,150.85
4-Jun-09,233.151,106.65,176.09,17.98,71.29,57.06,81.16,23.94,5509.13,750904.82,61.05
5-Jun-09,232.042,106.643,175.68,17.88,72.12,56.37,81.28,23.24,5521.14,754130.59,46.35
6-Jun-09,239.608,106.545,174.36,16,57.46,65.25,75.96,33.7,3891.66,530740.58,50.87
7-Jun-09,232.763,106.598,174.72,17.07,68.92,58.04,80.5,25.39,5264.7,703838.99,96.75
8-Jun-09,230.082,106.622,174.25,17.86,71.39,55.83,81.2,23.13,5422.42,727883.13,60.23
9-Jun-09,229.309,106.614,173.74,17.74,71.12,55.57,81.23,22.88,5357.49,726692.81,10.37
10-Jun-09,228.358,106.608,173.36,17.54,71.39,55,81.27,22.33,5346.85,721518.42,10.34
11-Jun-09,232.428,106.555,172.36,16.48,62.36,60.07,77.65,27.77,4218.09,553284.31,7.99
12-Jun-09,227.551,106.587,172.63,16.81,70.82,54.92,80.64,22.32,4995.2,653040.15,9.45
13-Jun-09,231.046,106.538,171.49,16.19,61.92,59.56,78.76,27.3,4132.22,546459.74,7.77
14-Jun-09,228.428,106.559,170.88,17.14,65.35,57.55,80.92,25.17,4668.7,616524.43,10.61
15-Jun-09,225.099,106.572,171.62,16.92,73.62,53.48,80.91,20.69,4994.99,670506.08,10.88
16-Jun-09,221.74,106.603,172.49,16.82,85.33,49.25,80.87,16.28,5262.8,696076.75,141.57
17-Jun-09,220.942,106.602,171.67,16.59,85.97,49.28,79.42,16.35,5081.09,663614.25,150.04
18-Jun-09,220.463,106.597,171.59,16.63,86.01,48.87,79.43,15.95,5037.77,670507.54,185.08
19-Jun-09,219.911,106.594,171.32,16.54,85.99,48.59,80.26,15.69,5054.35,676838.86,158.49
